Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        3042000	      3040	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3044000	      3042	800001d8	bfe5	c.j	800001d0	
        3045000	      3043	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3047000	      3045	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3049000	      3047	800001d8	bfe5	c.j	800001d0	
        3050000	      3048	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3052000	      3050	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3054000	      3052	800001d8	bfe5	c.j	800001d0	
        3055000	      3053	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3057000	      3055	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3059000	      3057	800001d8	bfe5	c.j	800001d0	
        3060000	      3058	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3062000	      3060	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3064000	      3062	800001d8	bfe5	c.j	800001d0	
        3065000	      3063	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3067000	      3065	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3069000	      3067	800001d8	bfe5	c.j	800001d0	
        3070000	      3068	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3072000	      3070	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3074000	      3072	800001d8	bfe5	c.j	800001d0	
        3075000	      3073	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3077000	      3075	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3079000	      3077	800001d8	bfe5	c.j	800001d0	
        3080000	      3078	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3082000	      3080	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3084000	      3082	800001d8	bfe5	c.j	800001d0	
        3085000	      3083	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3087000	      3085	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3089000	      3087	800001d8	bfe5	c.j	800001d0	
        3090000	      3088	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3092000	      3090	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3094000	      3092	800001d8	bfe5	c.j	800001d0	
        3095000	      3093	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3097000	      3095	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3099000	      3097	800001d8	bfe5	c.j	800001d0	
        3100000	      3098	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3102000	      3100	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3104000	      3102	800001d8	bfe5	c.j	800001d0	
        3105000	      3103	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3107000	      3105	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3109000	      3107	800001d8	bfe5	c.j	800001d0	
        3110000	      3108	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3112000	      3110	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3114000	      3112	800001d8	bfe5	c.j	800001d0	
        3115000	      3113	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3117000	      3115	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3119000	      3117	800001d8	bfe5	c.j	800001d0	
        3120000	      3118	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3122000	      3120	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3124000	      3122	800001d8	bfe5	c.j	800001d0	
        3125000	      3123	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3127000	      3125	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3129000	      3127	800001d8	bfe5	c.j	800001d0	
        3130000	      3128	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3132000	      3130	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3134000	      3132	800001d8	bfe5	c.j	800001d0	
        3135000	      3133	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3137000	      3135	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3139000	      3137	800001d8	bfe5	c.j	800001d0	
        3140000	      3138	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3142000	      3140	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3144000	      3142	800001d8	bfe5	c.j	800001d0	
        3145000	      3143	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3147000	      3145	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3149000	      3147	800001d8	bfe5	c.j	800001d0	
        3150000	      3148	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3152000	      3150	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3154000	      3152	800001d8	bfe5	c.j	800001d0	
        3155000	      3153	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3157000	      3155	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3159000	      3157	800001d8	bfe5	c.j	800001d0	
        3160000	      3158	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3162000	      3160	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3164000	      3162	800001d8	bfe5	c.j	800001d0	
        3165000	      3163	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3167000	      3165	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3169000	      3167	800001d8	bfe5	c.j	800001d0	
        3170000	      3168	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3172000	      3170	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3174000	      3172	800001d8	bfe5	c.j	800001d0	
        3175000	      3173	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3177000	      3175	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3179000	      3177	800001d8	bfe5	c.j	800001d0	
        3180000	      3178	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3182000	      3180	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3184000	      3182	800001d8	bfe5	c.j	800001d0	
        3185000	      3183	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3187000	      3185	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3189000	      3187	800001d8	bfe5	c.j	800001d0	
        3190000	      3188	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3192000	      3190	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3194000	      3192	800001d8	bfe5	c.j	800001d0	
        3195000	      3193	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3197000	      3195	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3199000	      3197	800001d8	bfe5	c.j	800001d0	
        3200000	      3198	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3202000	      3200	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3204000	      3202	800001d8	bfe5	c.j	800001d0	
        3205000	      3203	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3207000	      3205	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3209000	      3207	800001d8	bfe5	c.j	800001d0	
        3210000	      3208	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3212000	      3210	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3214000	      3212	800001d8	bfe5	c.j	800001d0	
        3215000	      3213	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3217000	      3215	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3219000	      3217	800001d8	bfe5	c.j	800001d0	
        3220000	      3218	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3222000	      3220	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3224000	      3222	800001d8	bfe5	c.j	800001d0	
        3225000	      3223	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3227000	      3225	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3229000	      3227	800001d8	bfe5	c.j	800001d0	
        3230000	      3228	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3232000	      3230	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3234000	      3232	800001d8	bfe5	c.j	800001d0	
        3235000	      3233	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3237000	      3235	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3239000	      3237	800001d8	bfe5	c.j	800001d0	
        3240000	      3238	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3242000	      3240	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3244000	      3242	800001d8	bfe5	c.j	800001d0	
        3245000	      3243	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3247000	      3245	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3249000	      3247	800001d8	bfe5	c.j	800001d0	
        3250000	      3248	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3252000	      3250	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3254000	      3252	800001d8	bfe5	c.j	800001d0	
        3255000	      3253	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3257000	      3255	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3259000	      3257	800001d8	bfe5	c.j	800001d0	
        3260000	      3258	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3262000	      3260	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3264000	      3262	800001d8	bfe5	c.j	800001d0	
        3265000	      3263	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3267000	      3265	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3269000	      3267	800001d8	bfe5	c.j	800001d0	
        3270000	      3268	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3272000	      3270	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3274000	      3272	800001d8	bfe5	c.j	800001d0	
        3275000	      3273	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3277000	      3275	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3279000	      3277	800001d8	bfe5	c.j	800001d0	
        3280000	      3278	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3282000	      3280	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3284000	      3282	800001d8	bfe5	c.j	800001d0	
        3285000	      3283	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3287000	      3285	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3289000	      3287	800001d8	bfe5	c.j	800001d0	
        3290000	      3288	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3292000	      3290	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3294000	      3292	800001d8	bfe5	c.j	800001d0	
        3295000	      3293	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3297000	      3295	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3299000	      3297	800001d8	bfe5	c.j	800001d0	
        3300000	      3298	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3302000	      3300	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3304000	      3302	800001d8	bfe5	c.j	800001d0	
        3305000	      3303	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3307000	      3305	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3309000	      3307	800001d8	bfe5	c.j	800001d0	
        3310000	      3308	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3312000	      3310	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3314000	      3312	800001d8	bfe5	c.j	800001d0	
        3315000	      3313	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3317000	      3315	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3319000	      3317	800001d8	bfe5	c.j	800001d0	
        3320000	      3318	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3322000	      3320	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3324000	      3322	800001d8	bfe5	c.j	800001d0	
        3325000	      3323	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3327000	      3325	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3329000	      3327	800001d8	bfe5	c.j	800001d0	
        3330000	      3328	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3332000	      3330	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3334000	      3332	800001d8	bfe5	c.j	800001d0	
        3335000	      3333	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3337000	      3335	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3339000	      3337	800001d8	bfe5	c.j	800001d0	
        3340000	      3338	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3342000	      3340	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3344000	      3342	800001d8	bfe5	c.j	800001d0	
        3345000	      3343	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3347000	      3345	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3349000	      3347	800001d8	bfe5	c.j	800001d0	
        3350000	      3348	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3352000	      3350	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3354000	      3352	800001d8	bfe5	c.j	800001d0	
        3355000	      3353	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3357000	      3355	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3359000	      3357	800001d8	bfe5	c.j	800001d0	
        3360000	      3358	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3362000	      3360	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3364000	      3362	800001d8	bfe5	c.j	800001d0	
        3365000	      3363	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3367000	      3365	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3369000	      3367	800001d8	bfe5	c.j	800001d0	
        3370000	      3368	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3372000	      3370	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3374000	      3372	800001d8	bfe5	c.j	800001d0	
        3375000	      3373	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3377000	      3375	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3379000	      3377	800001d8	bfe5	c.j	800001d0	
        3380000	      3378	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3382000	      3380	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3384000	      3382	800001d8	bfe5	c.j	800001d0	
        3385000	      3383	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3387000	      3385	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3389000	      3387	800001d8	bfe5	c.j	800001d0	
        3390000	      3388	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3392000	      3390	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3394000	      3392	800001d8	bfe5	c.j	800001d0	
        3395000	      3393	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3397000	      3395	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3399000	      3397	800001d8	bfe5	c.j	800001d0	
        3400000	      3398	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3402000	      3400	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3404000	      3402	800001d8	bfe5	c.j	800001d0	
        3405000	      3403	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3407000	      3405	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
