Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
         387000	       385	800016f6	012f8d63	beq	x31,x18,80001710	 x31:0x00000002 x18:0x0000000b
         388000	       386	800016fa	4909	c.li	x18,2	 x18=0x00000002
         390000	       388	800016fc	0b2f8463	beq	x31,x18,800017a4	 x31:0x00000002 x18:0x00000002
         392000	       390	800017a4	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x800000aa
         393000	       391	800017a8	0f91	c.addi	x31,4	 x31:0x800000aa x31=0x800000ae
         394000	       392	800017aa	341f9073	csrrw	x0,mepc,x31	 x31:0x800000ae  x0=0x00000000
         396000	       394	800017ae	004da083	lw	x1,4(x27)	 x27:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
         398000	       396	800017b2	008da103	lw	x2,8(x27)	 x27:0x8000bc08  x2=0x00000000 PA:0x8000bc10 load:0x00000000
         400000	       398	800017b6	00cda183	lw	x3,12(x27)	 x27:0x8000bc08  x3=0x00000000 PA:0x8000bc14 load:0x00000000
         402000	       400	800017ba	010da203	lw	x4,16(x27)	 x27:0x8000bc08  x4=0x00000000 PA:0x8000bc18 load:0x00000000
         404000	       402	800017be	014da283	lw	x5,20(x27)	 x27:0x8000bc08  x5=0x00000000 PA:0x8000bc1c load:0x00000000
         406000	       404	800017c2	018da303	lw	x6,24(x27)	 x27:0x8000bc08  x6=0x00000000 PA:0x8000bc20 load:0x00000000
         408000	       406	800017c6	01cda383	lw	x7,28(x27)	 x27:0x8000bc08  x7=0x00000000 PA:0x8000bc24 load:0x00000000
         410000	       408	800017ca	020da403	lw	x8,32(x27)	 x27:0x8000bc08  x8=0x00000000 PA:0x8000bc28 load:0x00000000
         412000	       410	800017ce	024da483	lw	x9,36(x27)	 x27:0x8000bc08  x9=0x00000000 PA:0x8000bc2c load:0x00000000
         414000	       412	800017d2	028da503	lw	x10,40(x27)	 x27:0x8000bc08 x10=0x00000000 PA:0x8000bc30 load:0x00000000
         416000	       414	800017d6	02cda583	lw	x11,44(x27)	 x27:0x8000bc08 x11=0x00000000 PA:0x8000bc34 load:0x00000000
         418000	       416	800017da	030da603	lw	x12,48(x27)	 x27:0x8000bc08 x12=0x00000000 PA:0x8000bc38 load:0x00000000
         420000	       418	800017de	034da683	lw	x13,52(x27)	 x27:0x8000bc08 x13=0x00000000 PA:0x8000bc3c load:0x00000000
         422000	       420	800017e2	038da703	lw	x14,56(x27)	 x27:0x8000bc08 x14=0x00000000 PA:0x8000bc40 load:0x00000000
         424000	       422	800017e6	03cda783	lw	x15,60(x27)	 x27:0x8000bc08 x15=0x00000000 PA:0x8000bc44 load:0x00000000
         426000	       424	800017ea	040da803	lw	x16,64(x27)	 x27:0x8000bc08 x16=0x00000000 PA:0x8000bc48 load:0x00000000
         428000	       426	800017ee	044da883	lw	x17,68(x27)	 x27:0x8000bc08 x17=0x00000000 PA:0x8000bc4c load:0x00000000
         430000	       428	800017f2	048da903	lw	x18,72(x27)	 x27:0x8000bc08 x18=0x00000000 PA:0x8000bc50 load:0x00000000
         432000	       430	800017f6	04cda983	lw	x19,76(x27)	 x27:0x8000bc08 x19=0x00000000 PA:0x8000bc54 load:0x00000000
         434000	       432	800017fa	050daa03	lw	x20,80(x27)	 x27:0x8000bc08 x20=0x8000bc84 PA:0x8000bc58 load:0x8000bc84
         436000	       434	800017fe	054daa83	lw	x21,84(x27)	 x27:0x8000bc08 x21=0x00000000 PA:0x8000bc5c load:0x00000000
         438000	       436	80001802	058dab03	lw	x22,88(x27)	 x27:0x8000bc08 x22=0x00000000 PA:0x8000bc60 load:0x00000000
         440000	       438	80001806	05cdab83	lw	x23,92(x27)	 x27:0x8000bc08 x23=0x00000000 PA:0x8000bc64 load:0x00000000
         442000	       440	8000180a	060dac03	lw	x24,96(x27)	 x27:0x8000bc08 x24=0x00000000 PA:0x8000bc68 load:0x00000000
         444000	       442	8000180e	064dac83	lw	x25,100(x27)	 x27:0x8000bc08 x25=0x00000000 PA:0x8000bc6c load:0x00000000
         446000	       444	80001812	068dad03	lw	x26,104(x27)	 x27:0x8000bc08 x26=0x00000000 PA:0x8000bc70 load:0x00000000
         448000	       446	80001816	06cdad83	lw	x27,108(x27)	 x27:0x8000bc08 x27=0x8000bc08 PA:0x8000bc74 load:0x8000bc08
         450000	       448	8000181a	070dae03	lw	x28,112(x27)	 x27:0x8000bc08 x28=0x00000000 PA:0x8000bc78 load:0x00000000
         452000	       450	8000181e	074dae83	lw	x29,116(x27)	 x27:0x8000bc08 x29=0x00000000 PA:0x8000bc7c load:0x00000000
         454000	       452	80001822	078daf03	lw	x30,120(x27)	 x27:0x8000bc08 x30=0x00000000 PA:0x8000bc80 load:0x00000000
         456000	       454	80001826	07cdaf83	lw	x31,124(x27)	 x27:0x8000bc08 x31=0x00001c00 PA:0x8000bc84 load:0x00001c00
         457000	       455	8000182a	07cd8d93	addi	x27,x27,124	 x27:0x8000bc08 x27=0x8000bc84
         458000	       456	8000182e	000d8a33	add	x20,x27,x0	 x27:0x8000bc84  x0:0x00000000 x20=0x8000bc84
         459000	       457	80001832	340d9df3	csrrw	x27,mscratch,x27	 x27:0x8000bc84 x27=0x00000000
         460000	       458	80001836	30200073	mret	
         463000	       461	800000ae	4f81	c.li	x31,0	 x31=0x00000000
         464000	       462	800000b0	304f9073	csrrw	x0,mie,x0	  x0:0x00000000  x0=0x00000000
         468000	       466	80000000	6640106f	jal	x0,80001664	  x0=0x00000000
         469000	       467	80001664	340d9df3	csrrw	x27,mscratch,x27	 x27:0x00000000 x27=0x8000bc84
         470000	       468	80001668	000a0db3	add	x27,x20,x0	 x20:0x8000bc84  x0:0x00000000 x27=0x8000bc84
         471000	       469	8000166c	f84d8d93	addi	x27,x27,-124	 x27:0x8000bc84 x27=0x8000bc08
         473000	       471	80001670	001da223	sw	x1,4(x27)	 x27:0x8000bc08  x1:0x00000000 PA:0x8000bc0c store:0x00000000 load:0x00000000
         475000	       473	80001674	002da423	sw	x2,8(x27)	 x27:0x8000bc08  x2:0x00000000 PA:0x8000bc10 store:0x00000000 load:0x00000000
         477000	       475	80001678	003da623	sw	x3,12(x27)	 x27:0x8000bc08  x3:0x00000000 PA:0x8000bc14 store:0x00000000 load:0x00000000
         479000	       477	8000167c	004da823	sw	x4,16(x27)	 x27:0x8000bc08  x4:0x00000000 PA:0x8000bc18 store:0x00000000 load:0x00000000
         481000	       479	80001680	005daa23	sw	x5,20(x27)	 x27:0x8000bc08  x5:0x00000000 PA:0x8000bc1c store:0x00000000 load:0x00000000
         483000	       481	80001684	006dac23	sw	x6,24(x27)	 x27:0x8000bc08  x6:0x00000000 PA:0x8000bc20 store:0x00000000 load:0x00000000
         485000	       483	80001688	007dae23	sw	x7,28(x27)	 x27:0x8000bc08  x7:0x00000000 PA:0x8000bc24 store:0x00000000 load:0x00000000
         487000	       485	8000168c	028da023	sw	x8,32(x27)	 x27:0x8000bc08  x8:0x00000000 PA:0x8000bc28 store:0x00000000 load:0x00000000
         489000	       487	80001690	029da223	sw	x9,36(x27)	 x27:0x8000bc08  x9:0x00000000 PA:0x8000bc2c store:0x00000000 load:0x00000000
         491000	       489	80001694	02ada423	sw	x10,40(x27)	 x27:0x8000bc08 x10:0x00000000 PA:0x8000bc30 store:0x00000000 load:0x00000000
         493000	       491	80001698	02bda623	sw	x11,44(x27)	 x27:0x8000bc08 x11:0x00000000 PA:0x8000bc34 store:0x00000000 load:0x00000000
         495000	       493	8000169c	02cda823	sw	x12,48(x27)	 x27:0x8000bc08 x12:0x00000000 PA:0x8000bc38 store:0x00000000 load:0x00000000
         497000	       495	800016a0	02ddaa23	sw	x13,52(x27)	 x27:0x8000bc08 x13:0x00000000 PA:0x8000bc3c store:0x00000000 load:0x00000000
         499000	       497	800016a4	02edac23	sw	x14,56(x27)	 x27:0x8000bc08 x14:0x00000000 PA:0x8000bc40 store:0x00000000 load:0x00000000
         501000	       499	800016a8	02fdae23	sw	x15,60(x27)	 x27:0x8000bc08 x15:0x00000000 PA:0x8000bc44 store:0x00000000 load:0x00000000
         503000	       501	800016ac	050da023	sw	x16,64(x27)	 x27:0x8000bc08 x16:0x00000000 PA:0x8000bc48 store:0x00000000 load:0x00000000
         505000	       503	800016b0	051da223	sw	x17,68(x27)	 x27:0x8000bc08 x17:0x00000000 PA:0x8000bc4c store:0x00000000 load:0x00000000
         507000	       505	800016b4	052da423	sw	x18,72(x27)	 x27:0x8000bc08 x18:0x00000000 PA:0x8000bc50 store:0x00000000 load:0x00000000
         509000	       507	800016b8	053da623	sw	x19,76(x27)	 x27:0x8000bc08 x19:0x00000000 PA:0x8000bc54 store:0x00000000 load:0x00000000
         511000	       509	800016bc	054da823	sw	x20,80(x27)	 x27:0x8000bc08 x20:0x8000bc84 PA:0x8000bc58 store:0x8000bc84 load:0x00000000
         513000	       511	800016c0	055daa23	sw	x21,84(x27)	 x27:0x8000bc08 x21:0x00000000 PA:0x8000bc5c store:0x00000000 load:0x00000000
         515000	       513	800016c4	056dac23	sw	x22,88(x27)	 x27:0x8000bc08 x22:0x00000000 PA:0x8000bc60 store:0x00000000 load:0x00000000
         517000	       515	800016c8	057dae23	sw	x23,92(x27)	 x27:0x8000bc08 x23:0x00000000 PA:0x8000bc64 store:0x00000000 load:0x00000000
         519000	       517	800016cc	078da023	sw	x24,96(x27)	 x27:0x8000bc08 x24:0x00000000 PA:0x8000bc68 store:0x00000000 load:0x00000000
         521000	       519	800016d0	079da223	sw	x25,100(x27)	 x27:0x8000bc08 x25:0x00000000 PA:0x8000bc6c store:0x00000000 load:0x00000000
         523000	       521	800016d4	07ada423	sw	x26,104(x27)	 x27:0x8000bc08 x26:0x00000000 PA:0x8000bc70 store:0x00000000 load:0x00000000
         525000	       523	800016d8	07bda623	sw	x27,108(x27)	 x27:0x8000bc08 x27:0x8000bc08 PA:0x8000bc74 store:0x8000bc08 load:0x00000000
         527000	       525	800016dc	07cda823	sw	x28,112(x27)	 x27:0x8000bc08 x28:0x00000000 PA:0x8000bc78 store:0x00000000 load:0x00000000
         529000	       527	800016e0	07ddaa23	sw	x29,116(x27)	 x27:0x8000bc08 x29:0x00000000 PA:0x8000bc7c store:0x00000000 load:0x00000000
         531000	       529	800016e4	07edac23	sw	x30,120(x27)	 x27:0x8000bc08 x30:0x00000000 PA:0x8000bc80 store:0x00000000 load:0x00000000
         533000	       531	800016e8	07fdae23	sw	x31,124(x27)	 x27:0x8000bc08 x31:0x00000000 PA:0x8000bc84 store:0x00000000 load:0x00000000
         534000	       532	800016ec	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x800000b0
         535000	       533	800016f0	34202ff3	csrrs	x31,mcause,x0	  x0:0x00000000 x31=0x00000002
         536000	       534	800016f4	492d	c.li	x18,11	 x18=0x0000000b
         537000	       535	800016f6	012f8d63	beq	x31,x18,80001710	 x31:0x00000002 x18:0x0000000b
         538000	       536	800016fa	4909	c.li	x18,2	 x18=0x00000002
         540000	       538	800016fc	0b2f8463	beq	x31,x18,800017a4	 x31:0x00000002 x18:0x00000002
         542000	       540	800017a4	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x800000b0
         543000	       541	800017a8	0f91	c.addi	x31,4	 x31:0x800000b0 x31=0x800000b4
         544000	       542	800017aa	341f9073	csrrw	x0,mepc,x31	 x31:0x800000b4  x0=0x00000000
         546000	       544	800017ae	004da083	lw	x1,4(x27)	 x27:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
         548000	       546	800017b2	008da103	lw	x2,8(x27)	 x27:0x8000bc08  x2=0x00000000 PA:0x8000bc10 load:0x00000000
         550000	       548	800017b6	00cda183	lw	x3,12(x27)	 x27:0x8000bc08  x3=0x00000000 PA:0x8000bc14 load:0x00000000
         552000	       550	800017ba	010da203	lw	x4,16(x27)	 x27:0x8000bc08  x4=0x00000000 PA:0x8000bc18 load:0x00000000
         554000	       552	800017be	014da283	lw	x5,20(x27)	 x27:0x8000bc08  x5=0x00000000 PA:0x8000bc1c load:0x00000000
         556000	       554	800017c2	018da303	lw	x6,24(x27)	 x27:0x8000bc08  x6=0x00000000 PA:0x8000bc20 load:0x00000000
         558000	       556	800017c6	01cda383	lw	x7,28(x27)	 x27:0x8000bc08  x7=0x00000000 PA:0x8000bc24 load:0x00000000
         560000	       558	800017ca	020da403	lw	x8,32(x27)	 x27:0x8000bc08  x8=0x00000000 PA:0x8000bc28 load:0x00000000
         562000	       560	800017ce	024da483	lw	x9,36(x27)	 x27:0x8000bc08  x9=0x00000000 PA:0x8000bc2c load:0x00000000
         564000	       562	800017d2	028da503	lw	x10,40(x27)	 x27:0x8000bc08 x10=0x00000000 PA:0x8000bc30 load:0x00000000
         566000	       564	800017d6	02cda583	lw	x11,44(x27)	 x27:0x8000bc08 x11=0x00000000 PA:0x8000bc34 load:0x00000000
         568000	       566	800017da	030da603	lw	x12,48(x27)	 x27:0x8000bc08 x12=0x00000000 PA:0x8000bc38 load:0x00000000
         570000	       568	800017de	034da683	lw	x13,52(x27)	 x27:0x8000bc08 x13=0x00000000 PA:0x8000bc3c load:0x00000000
         572000	       570	800017e2	038da703	lw	x14,56(x27)	 x27:0x8000bc08 x14=0x00000000 PA:0x8000bc40 load:0x00000000
         574000	       572	800017e6	03cda783	lw	x15,60(x27)	 x27:0x8000bc08 x15=0x00000000 PA:0x8000bc44 load:0x00000000
         576000	       574	800017ea	040da803	lw	x16,64(x27)	 x27:0x8000bc08 x16=0x00000000 PA:0x8000bc48 load:0x00000000
         578000	       576	800017ee	044da883	lw	x17,68(x27)	 x27:0x8000bc08 x17=0x00000000 PA:0x8000bc4c load:0x00000000
         580000	       578	800017f2	048da903	lw	x18,72(x27)	 x27:0x8000bc08 x18=0x00000000 PA:0x8000bc50 load:0x00000000
         582000	       580	800017f6	04cda983	lw	x19,76(x27)	 x27:0x8000bc08 x19=0x00000000 PA:0x8000bc54 load:0x00000000
         584000	       582	800017fa	050daa03	lw	x20,80(x27)	 x27:0x8000bc08 x20=0x8000bc84 PA:0x8000bc58 load:0x8000bc84
         586000	       584	800017fe	054daa83	lw	x21,84(x27)	 x27:0x8000bc08 x21=0x00000000 PA:0x8000bc5c load:0x00000000
         588000	       586	80001802	058dab03	lw	x22,88(x27)	 x27:0x8000bc08 x22=0x00000000 PA:0x8000bc60 load:0x00000000
         590000	       588	80001806	05cdab83	lw	x23,92(x27)	 x27:0x8000bc08 x23=0x00000000 PA:0x8000bc64 load:0x00000000
         592000	       590	8000180a	060dac03	lw	x24,96(x27)	 x27:0x8000bc08 x24=0x00000000 PA:0x8000bc68 load:0x00000000
         594000	       592	8000180e	064dac83	lw	x25,100(x27)	 x27:0x8000bc08 x25=0x00000000 PA:0x8000bc6c load:0x00000000
         596000	       594	80001812	068dad03	lw	x26,104(x27)	 x27:0x8000bc08 x26=0x00000000 PA:0x8000bc70 load:0x00000000
         598000	       596	80001816	06cdad83	lw	x27,108(x27)	 x27:0x8000bc08 x27=0x8000bc08 PA:0x8000bc74 load:0x8000bc08
         600000	       598	8000181a	070dae03	lw	x28,112(x27)	 x27:0x8000bc08 x28=0x00000000 PA:0x8000bc78 load:0x00000000
         602000	       600	8000181e	074dae83	lw	x29,116(x27)	 x27:0x8000bc08 x29=0x00000000 PA:0x8000bc7c load:0x00000000
         604000	       602	80001822	078daf03	lw	x30,120(x27)	 x27:0x8000bc08 x30=0x00000000 PA:0x8000bc80 load:0x00000000
         606000	       604	80001826	07cdaf83	lw	x31,124(x27)	 x27:0x8000bc08 x31=0x00000000 PA:0x8000bc84 load:0x00000000
         607000	       605	8000182a	07cd8d93	addi	x27,x27,124	 x27:0x8000bc08 x27=0x8000bc84
         608000	       606	8000182e	000d8a33	add	x20,x27,x0	 x27:0x8000bc84  x0:0x00000000 x20=0x8000bc84
         609000	       607	80001832	340d9df3	csrrw	x27,mscratch,x27	 x27:0x8000bc84 x27=0x00000000
         610000	       608	80001836	30200073	mret	
         613000	       611	800000b4	30200073	mret	
         617000	       615	80000000	6640106f	jal	x0,80001664	  x0=0x00000000
         618000	       616	80001664	340d9df3	csrrw	x27,mscratch,x27	 x27:0x00000000 x27=0x8000bc84
         619000	       617	80001668	000a0db3	add	x27,x20,x0	 x20:0x8000bc84  x0:0x00000000 x27=0x8000bc84
         620000	       618	8000166c	f84d8d93	addi	x27,x27,-124	 x27:0x8000bc84 x27=0x8000bc08
         622000	       620	80001670	001da223	sw	x1,4(x27)	 x27:0x8000bc08  x1:0x00000000 PA:0x8000bc0c store:0x00000000 load:0x00000000
         624000	       622	80001674	002da423	sw	x2,8(x27)	 x27:0x8000bc08  x2:0x00000000 PA:0x8000bc10 store:0x00000000 load:0x00000000
         626000	       624	80001678	003da623	sw	x3,12(x27)	 x27:0x8000bc08  x3:0x00000000 PA:0x8000bc14 store:0x00000000 load:0x00000000
         628000	       626	8000167c	004da823	sw	x4,16(x27)	 x27:0x8000bc08  x4:0x00000000 PA:0x8000bc18 store:0x00000000 load:0x00000000
         630000	       628	80001680	005daa23	sw	x5,20(x27)	 x27:0x8000bc08  x5:0x00000000 PA:0x8000bc1c store:0x00000000 load:0x00000000
         632000	       630	80001684	006dac23	sw	x6,24(x27)	 x27:0x8000bc08  x6:0x00000000 PA:0x8000bc20 store:0x00000000 load:0x00000000
         634000	       632	80001688	007dae23	sw	x7,28(x27)	 x27:0x8000bc08  x7:0x00000000 PA:0x8000bc24 store:0x00000000 load:0x00000000
         636000	       634	8000168c	028da023	sw	x8,32(x27)	 x27:0x8000bc08  x8:0x00000000 PA:0x8000bc28 store:0x00000000 load:0x00000000
         638000	       636	80001690	029da223	sw	x9,36(x27)	 x27:0x8000bc08  x9:0x00000000 PA:0x8000bc2c store:0x00000000 load:0x00000000
         640000	       638	80001694	02ada423	sw	x10,40(x27)	 x27:0x8000bc08 x10:0x00000000 PA:0x8000bc30 store:0x00000000 load:0x00000000
         642000	       640	80001698	02bda623	sw	x11,44(x27)	 x27:0x8000bc08 x11:0x00000000 PA:0x8000bc34 store:0x00000000 load:0x00000000
         644000	       642	8000169c	02cda823	sw	x12,48(x27)	 x27:0x8000bc08 x12:0x00000000 PA:0x8000bc38 store:0x00000000 load:0x00000000
         646000	       644	800016a0	02ddaa23	sw	x13,52(x27)	 x27:0x8000bc08 x13:0x00000000 PA:0x8000bc3c store:0x00000000 load:0x00000000
         648000	       646	800016a4	02edac23	sw	x14,56(x27)	 x27:0x8000bc08 x14:0x00000000 PA:0x8000bc40 store:0x00000000 load:0x00000000
         650000	       648	800016a8	02fdae23	sw	x15,60(x27)	 x27:0x8000bc08 x15:0x00000000 PA:0x8000bc44 store:0x00000000 load:0x00000000
         652000	       650	800016ac	050da023	sw	x16,64(x27)	 x27:0x8000bc08 x16:0x00000000 PA:0x8000bc48 store:0x00000000 load:0x00000000
         654000	       652	800016b0	051da223	sw	x17,68(x27)	 x27:0x8000bc08 x17:0x00000000 PA:0x8000bc4c store:0x00000000 load:0x00000000
         656000	       654	800016b4	052da423	sw	x18,72(x27)	 x27:0x8000bc08 x18:0x00000000 PA:0x8000bc50 store:0x00000000 load:0x00000000
         658000	       656	800016b8	053da623	sw	x19,76(x27)	 x27:0x8000bc08 x19:0x00000000 PA:0x8000bc54 store:0x00000000 load:0x00000000
         660000	       658	800016bc	054da823	sw	x20,80(x27)	 x27:0x8000bc08 x20:0x8000bc84 PA:0x8000bc58 store:0x8000bc84 load:0x00000000
         662000	       660	800016c0	055daa23	sw	x21,84(x27)	 x27:0x8000bc08 x21:0x00000000 PA:0x8000bc5c store:0x00000000 load:0x00000000
         664000	       662	800016c4	056dac23	sw	x22,88(x27)	 x27:0x8000bc08 x22:0x00000000 PA:0x8000bc60 store:0x00000000 load:0x00000000
         666000	       664	800016c8	057dae23	sw	x23,92(x27)	 x27:0x8000bc08 x23:0x00000000 PA:0x8000bc64 store:0x00000000 load:0x00000000
         668000	       666	800016cc	078da023	sw	x24,96(x27)	 x27:0x8000bc08 x24:0x00000000 PA:0x8000bc68 store:0x00000000 load:0x00000000
         670000	       668	800016d0	079da223	sw	x25,100(x27)	 x27:0x8000bc08 x25:0x00000000 PA:0x8000bc6c store:0x00000000 load:0x00000000
         672000	       670	800016d4	07ada423	sw	x26,104(x27)	 x27:0x8000bc08 x26:0x00000000 PA:0x8000bc70 store:0x00000000 load:0x00000000
         674000	       672	800016d8	07bda623	sw	x27,108(x27)	 x27:0x8000bc08 x27:0x8000bc08 PA:0x8000bc74 store:0x8000bc08 load:0x00000000
         676000	       674	800016dc	07cda823	sw	x28,112(x27)	 x27:0x8000bc08 x28:0x00000000 PA:0x8000bc78 store:0x00000000 load:0x00000000
         678000	       676	800016e0	07ddaa23	sw	x29,116(x27)	 x27:0x8000bc08 x29:0x00000000 PA:0x8000bc7c store:0x00000000 load:0x00000000
         680000	       678	800016e4	07edac23	sw	x30,120(x27)	 x27:0x8000bc08 x30:0x00000000 PA:0x8000bc80 store:0x00000000 load:0x00000000
         682000	       680	800016e8	07fdae23	sw	x31,124(x27)	 x27:0x8000bc08 x31:0x00000000 PA:0x8000bc84 store:0x00000000 load:0x00000000
         683000	       681	800016ec	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x800000b4
         684000	       682	800016f0	34202ff3	csrrs	x31,mcause,x0	  x0:0x00000000 x31=0x00000002
         685000	       683	800016f4	492d	c.li	x18,11	 x18=0x0000000b
         686000	       684	800016f6	012f8d63	beq	x31,x18,80001710	 x31:0x00000002 x18:0x0000000b
         687000	       685	800016fa	4909	c.li	x18,2	 x18=0x00000002
         689000	       687	800016fc	0b2f8463	beq	x31,x18,800017a4	 x31:0x00000002 x18:0x00000002
         691000	       689	800017a4	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x800000b4
         692000	       690	800017a8	0f91	c.addi	x31,4	 x31:0x800000b4 x31=0x800000b8
         693000	       691	800017aa	341f9073	csrrw	x0,mepc,x31	 x31:0x800000b8  x0=0x00000000
         695000	       693	800017ae	004da083	lw	x1,4(x27)	 x27:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
